,GEO_ID,NAME,DP03_0001E,DP03_0002E,DP03_0003E,DP03_0004E,DP03_0005E,DP03_0006E,DP03_0007E,DP03_0008E,DP03_0009E,DP03_0010E,DP03_0011E,DP03_0012E,DP03_0013E,DP03_0014E,DP03_0015E,DP03_0016E,DP03_0017E,DP03_0018E,DP03_0019E,DP03_0020E,DP03_0021E,DP03_0022E,DP03_0023E,DP03_0024E,DP03_0025E,DP03_0026E,DP03_0027E,DP03_0028E,DP03_0029E,DP03_0030E,DP03_0031E,DP03_0032E,DP03_0033E,DP03_0034E,DP03_0035E,DP03_0036E,DP03_0037E,DP03_0038E,DP03_0039E,DP03_0040E,DP03_0041E,DP03_0042E,DP03_0043E,DP03_0044E,DP03_0045E,DP03_0046E,DP03_0047E,DP03_0048E,DP03_0049E,DP03_0050E,DP03_0051E,DP03_0052E,DP03_0053E,DP03_0054E,DP03_0055E,DP03_0056E,DP03_0057E,DP03_0058E,DP03_0059E,DP03_0060E,DP03_0061E,DP03_0062E,DP03_0063E,DP03_0064E,DP03_0065E,DP03_0066E,DP03_0067E,DP03_0068E,DP03_0069E,DP03_0070E,DP03_0071E,DP03_0072E,DP03_0073E,DP03_0074E,DP03_0075E,DP03_0076E,DP03_0077E,DP03_0078E,DP03_0079E,DP03_0080E,DP03_0081E,DP03_0082E,DP03_0083E,DP03_0084E,DP03_0085E,DP03_0086E,DP03_0087E,DP03_0088E,DP03_0089E,DP03_0090E,DP03_0091E,DP03_0092E,DP03_0093E,DP03_0094E,DP03_0095E,DP03_0096E,DP03_0097E,DP03_0098E,DP03_0099E,DP03_0100E,DP03_0101E,DP03_0102E,DP03_0103E,DP03_0104E,DP03_0105E,DP03_0106E,DP03_0107E,DP03_0108E,DP03_0109E,DP03_0110E,DP03_0111E,DP03_0112E,DP03_0113E,DP03_0114E,DP03_0115E,DP03_0116E,DP03_0117E,DP03_0118E,DP03_0119E,DP03_0120E,DP03_0121E,DP03_0122E,DP03_0123E,DP03_0124E,DP03_0125E,DP03_0126E,DP03_0127E,DP03_0128E,DP03_0129E,DP03_0130E,DP03_0131E,DP03_0132E,DP03_0133E,DP03_0134E,DP03_0135E,DP03_0136E,DP03_0137E
717,0500000US18039,"Elkhart County, Indiana",153098,100963,100940,96156,4784,23,52135,100940,(X),78137,45347,45347,42995,17249,10487,37035,24635,93917,73370,12850,255,1581,2357,3504,19.5,96156,25918,13190,19785,7260,30003,96156,855,4227,34599,2410,9982,3766,954,3010,5675,16617,6989,4982,2090,96156,83538,7550,4889,179,72329,3860,3007,7084,7131,10873,16194,10418,8863,2755,2144,55399,69237,58845,69881,21677,20709,9894,17429,3686,10514,1143,2112,7018,52027,1963,1298,3130,4637,7264,12923,8846,7661,2459,1846,64009,78000,25075,20302,32244,41549,31285,48163,33946,201065,170576,126795,64890,30489,59366,8392,114389,91232,87344,73129,68498,6654,14215,3888,2434,1396,1241,1454,23157,17244,9953,8695,5913,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
718,0500000US18041,"Fayette County, Indiana",18729,10380,10380,9858,522,0,8349,10380,(X),9599,4804,4804,4618,1269,796,3298,2532,9738,8366,771,23,112,162,304,25.4,9858,2543,1971,1805,844,2695,9858,64,582,2612,268,986,459,139,267,583,2540,767,276,315,9858,8389,960,487,22,9568,719,647,1348,1168,1543,1669,1311,873,163,127,43317,55679,6520,61640,3887,18520,2219,12386,740,11322,292,2054,1826,6451,419,286,553,626,1114,1283,1127,779,137,127,52721,65418,23627,3117,25423,32717,31406,45578,34018,22921,20524,14069,9417,2397,5375,290,13353,9509,9086,7759,7061,899,1327,423,290,180,119,133,3844,3197,1342,2092,647,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
719,0500000US18043,"Floyd County, Indiana",61143,40477,40436,38611,1825,41,20666,40436,(X),31872,19426,19426,18446,5101,3975,11528,8929,37689,32559,2770,300,398,85,1577,22.8,38611,14308,5606,8927,3348,6422,38611,164,2396,6203,948,4403,2481,471,2900,2941,8942,3571,1788,1403,38611,33054,3975,1539,43,29356,1395,1367,2801,2486,3764,5839,3851,4441,1948,1464,61754,80534,22966,83136,9595,20419,5704,20305,1264,10307,415,2922,2351,19655,574,496,968,1295,2311,3905,3052,3885,1818,1351,77305,96194,32299,9701,33861,46168,35388,54036,40412,75715,71492,58440,23085,4223,18665,502,46009,37102,35526,33035,31622,2127,2491,1576,1194,666,616,382,8907,8072,5020,3944,835,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
720,0500000US18045,"Fountain County, Indiana",13266,7965,7965,7506,459,0,5301,7965,(X),6787,3528,3528,3309,1195,794,2204,1722,7364,5958,747,54,240,71,294,25.5,7506,2106,1070,1154,927,2249,7506,201,475,2242,211,712,354,82,467,347,1305,436,394,280,7506,6131,965,410,0,7015,377,449,686,897,1106,1417,955,814,156,158,49887,64847,5207,66123,2703,19086,1516,14844,406,9495,69,5051,886,4698,121,147,267,595,743,997,849,701,139,139,58596,75331,26721,2317,29350,37607,32171,47478,34553,16319,14823,11717,5994,1496,3878,240,9373,7308,6911,6046,5742,519,865,397,273,217,68,124,2065,1798,952,1041,267,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
721,0500000US18047,"Franklin County, Indiana",18118,11559,11534,11080,454,25,6559,11534,(X),9159,5362,5362,5098,1624,1109,3615,2887,10953,9698,556,32,66,103,498,30.8,11080,3250,1699,2060,1359,2712,11080,307,819,2870,193,1139,652,181,415,742,2131,490,694,447,11080,9240,1148,675,17,8744,394,349,927,895,1099,1794,1251,1336,488,211,58382,72076,6808,73416,3015,19716,1654,24416,375,9363,203,1914,675,6894,184,130,558,585,959,1456,1115,1306,392,209,65690,80007,27557,1850,26260,35764,33068,49414,36030,22736,21455,17405,6942,1281,5719,270,13175,10609,10184,9518,9124,663,666,425,276,159,129,149,2566,2370,1441,1176,196,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
722,0500000US18049,"Fulton County, Indiana",15981,10014,10014,9557,457,0,5967,10014,(X),8165,4589,4589,4471,1510,1038,2957,2070,9254,7602,1023,10,115,217,287,23.5,9557,2449,1335,2091,990,2692,9557,368,572,2708,325,1272,508,129,431,367,1571,466,451,389,9557,7960,969,553,75,7884,593,372,727,864,1442,1564,1257,800,186,79,49333,61620,5710,61534,3121,19129,1828,16074,455,9741,99,1738,633,5108,128,196,215,415,1047,1082,1116,718,126,65,63040,72797,25106,2776,26884,38603,30117,40918,34345,20005,17683,13456,7118,2322,4975,892,11382,9061,8652,7724,7254,787,928,409,282,218,93,127,2321,1992,1172,1044,329,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
723,0500000US18051,"Gibson County, Indiana",26741,16816,16812,16281,531,4,9925,16812,(X),13514,7619,7619,7420,2392,1607,5193,3815,16032,14071,1103,26,347,158,327,21.7,16281,4499,2338,2891,2031,4522,16281,774,823,4517,417,1653,1100,157,581,912,3172,1085,680,410,16281,14533,1159,581,8,13244,516,699,1425,1308,2292,2492,1873,1749,543,347,52620,68625,10217,71066,4512,19624,2473,16571,672,10169,204,1974,1133,9277,166,186,622,959,1353,1963,1620,1580,513,315,67604,79542,27137,3967,31161,40866,31865,49825,33592,33008,30691,25419,9871,2317,8378,433,19231,15434,14974,13726,13107,821,1248,460,312,201,111,148,3797,3309,2390,1386,488,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
724,0500000US18053,"Grant County, Indiana",54539,31356,31356,29052,2304,0,23183,31356,(X),28827,15521,15521,14429,4309,3043,8574,5889,28465,22565,2295,85,1849,335,1336,18.4,29052,7987,6097,6194,1979,6795,29052,312,1089,5168,468,3541,1789,524,1048,1291,9016,2483,1366,957,29052,24217,3648,1159,28,26121,1889,1464,3819,3516,4337,4864,2966,2446,550,270,42593,54108,18430,54411,10552,18978,6349,15991,1752,10642,533,2561,4218,17301,1067,530,1637,2049,2927,3737,2477,2089,522,266,52502,63083,21739,8820,25986,33346,24198,41334,33491,66092,60127,42365,28239,5965,15062,792,39135,28653,26605,23433,21046,3124,3172,2048,1260,798,500,788,10482,9269,4792,5253,1213,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
725,0500000US18055,"Greene County, Indiana",26158,14992,14966,14124,842,26,11166,14966,(X),13206,6859,6859,6495,2012,1367,4542,3211,13939,12212,1233,20,164,167,143,28.5,14124,4056,2681,2892,1822,2673,14124,599,1233,2011,204,1652,855,144,590,993,2855,1096,448,1444,14124,10653,2700,752,19,12790,718,815,1535,1475,1934,2759,1636,1383,344,191,49177,59091,9149,60933,5123,18267,3222,20714,717,9264,160,2516,1604,8495,265,267,642,869,1365,2060,1366,1197,312,152,60472,68819,24309,4295,26957,36461,30559,45726,36694,31999,29267,22227,12471,2732,7462,369,18565,13643,12921,11509,10506,1299,1412,722,483,202,311,239,4922,4228,2432,2152,694,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
726,0500000US18057,"Hamilton County, Indiana",237540,174019,173825,168749,5076,194,63521,173825,(X),123241,82453,82425,80005,25844,18152,60238,45470,166853,138809,11443,199,1437,1198,13767,25.4,168749,91699,18759,39761,7665,10865,168749,986,7166,19678,6219,16799,4957,4053,18077,24826,38740,14775,7834,4639,168749,145781,15421,7319,228,116982,2454,1782,5490,6625,10081,18098,17244,24787,13236,17185,94644,125167,101514,126297,25425,22722,17144,26889,2281,11384,790,2711,3473,86746,1124,629,2547,3195,5562,11920,12989,20633,12199,15948,110749,143683,46597,30236,52710,68526,49210,78931,53838,314529,298827,273180,54241,15702,92756,3501,186545,159725,155425,146160,143152,5067,9265,4300,3422,2841,649,878,26820,24871,21130,5053,1949,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
727,0500000US18059,"Hancock County, Indiana",58689,39727,39727,38632,1095,0,18962,39727,(X),30278,18717,18717,18047,4989,3777,11865,9589,37900,33716,2114,22,370,175,1503,26.6,38632,14441,5499,9403,4385,4904,38632,654,3259,5406,1566,4225,1664,567,2494,3884,8673,2669,1489,2082,38632,32369,4655,1566,42,28215,740,832,2007,2274,3445,5448,4750,5574,1808,1337,73142,83518,22756,83523,8735,21242,6261,21816,926,12038,278,2764,1430,20149,337,476,680,950,2043,3944,4134,4659,1704,1222,84656,95322,32730,8066,38756,50504,40335,54981,44102,73230,68025,58577,18902,5205,18402,1251,43674,36609,35758,32878,31789,1939,2880,851,360,249,111,491,7065,6482,4463,2696,583,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
728,0500000US18061,"Harrison County, Indiana",31793,18953,18938,17765,1173,15,12840,18938,(X),16010,8913,8913,8532,2577,1716,5758,4329,17377,15135,1316,28,248,75,575,30.9,17765,5347,2945,3802,1996,3675,17765,136,1619,3494,390,1975,1055,257,960,870,4059,1689,671,590,17765,15229,1971,554,11,14584,814,604,1615,1282,2094,2793,2458,1727,780,417,57132,69995,10935,70848,5435,18694,3462,21524,844,10277,329,2321,1180,10274,317,243,665,726,1455,1988,2255,1523,696,406,70780,82049,27211,4310,30648,38275,32571,52793,36391,39423,36617,29013,13109,2806,9515,417,23252,17372,16371,14870,14014,1233,1501,1001,661,490,223,340,5880,5406,3555,2413,474,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
729,0500000US18063,"Hendricks County, Indiana",124765,87623,87543,84103,3440,80,37142,87543,(X),62809,41273,41273,39535,11298,8088,28559,23010,82924,71894,5212,70,584,998,4166,27.3,84103,34870,11931,19134,6650,11518,84103,406,5042,10901,2521,9321,7314,1396,4880,8051,20354,5951,4919,3047,84103,70618,9585,3727,173,58078,1616,970,2851,4050,7023,10861,9709,12895,4823,3280,78355,93922,48674,94450,15890,21618,11422,21883,1398,11923,700,3970,2339,42939,519,381,1246,1721,4321,8168,7675,11532,4438,2938,90770,105278,34689,15139,41809,57637,40850,59733,46702,158221,148031,130142,35723,10190,43364,2410,94673,80926,78053,72717,70692,3818,5336,2873,2050,1681,646,823,13747,12203,9009,4369,1544,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
730,0500000US18065,"Henry County, Indiana",39753,21362,21353,20056,1297,9,18391,21353,(X),18967,10137,10137,9514,2732,1935,6549,4667,19794,16832,1752,9,274,201,726,26.2,20056,5843,3839,4326,1901,4147,20056,360,1338,4024,403,2189,926,266,1050,1068,4947,1624,888,973,20056,16274,2419,1298,65,18408,1317,799,2249,2146,3046,3997,2315,1833,442,264,48235,60311,12811,62700,7289,20214,4679,15546,986,10890,419,3004,2156,12343,748,284,1012,1119,2034,2954,1876,1669,392,255,59517,70356,23851,6065,28853,37105,30705,43565,33972,45189,41689,31092,18267,3500,10489,346,26216,19642,18500,16767,15481,1858,1733,1142,661,323,363,481,6574,5634,2896,3396,940,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
731,0500000US18067,"Howard County, Indiana",66064,39259,39197,36898,2299,62,26805,39197,(X),34500,18666,18666,17651,5370,3777,11974,9318,36165,30341,3663,188,373,412,1188,19.5,36898,11093,6819,6732,2955,9299,36898,393,1714,10016,560,3731,1155,536,1557,2884,7862,3692,1569,1229,36898,31719,3538,1588,53,34550,2656,1744,3947,3814,4873,6334,4651,4355,1317,859,50869,64612,24446,66664,12762,20629,9362,19245,2370,10970,829,2349,4635,22575,1376,825,1398,1722,2812,4854,3950,3650,1279,709,63918,76082,27297,11975,30574,40378,31281,51006,35863,81417,75144,58114,31233,6273,19558,817,46835,35903,33981,30383,28034,3281,3598,1922,1322,676,698,600,10932,9674,5778,4918,1258,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
732,0500000US18069,"Huntington County, Indiana",29367,19017,19012,18366,646,5,10350,19012,(X),15110,9038,9038,8723,2299,1736,4970,3899,18004,15569,1147,32,535,95,626,21,18366,5547,2845,3782,1540,4652,18366,489,925,4867,520,1634,970,308,526,993,4328,1348,820,638,18366,15586,1808,946,26,14754,699,617,1718,1526,2446,3380,1853,1850,439,226,52208,62159,11321,62821,5006,20094,3139,16128,621,11505,106,1097,1267,10159,172,191,797,741,1755,2546,1677,1655,402,223,62967,72901,25386,4595,29207,34782,31083,46391,32356,35950,33145,27036,10633,2805,8502,578,21722,17470,16946,15312,14900,820,1634,524,353,236,134,171,4252,3838,2515,1737,414,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
733,0500000US18071,"Jackson County, Indiana",34317,21518,21518,20533,985,0,12799,21518,(X),17407,9941,9941,9441,3316,2281,6519,4697,20242,16895,2245,94,358,289,361,20.9,20533,5771,3349,4336,1969,5108,20533,690,1174,6206,576,2524,950,111,697,1042,3404,1501,927,731,20533,17375,1996,1051,111,16746,1060,845,1989,1950,2595,3133,2078,2162,646,288,49506,62635,12664,65377,5823,19140,3399,14762,994,9291,473,2005,1824,11820,538,394,768,1304,1861,2455,1811,1803,617,269,59912,71531,24522,4926,25746,37153,30800,44472,35151,43271,39054,30269,14079,4217,11339,498,25399,19817,18935,16495,15566,1327,2440,882,548,284,280,334,5582,4675,2514,2636,907,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
734,0500000US18073,"Jasper County, Indiana",26504,16191,16188,15493,695,3,10313,16188,(X),13335,7063,7063,6754,2239,1419,5234,3879,15086,12879,1256,51,307,129,464,27.6,15493,3969,2291,3293,2601,3339,15493,686,1586,2999,375,2169,1068,274,589,700,2874,1084,713,376,15493,13375,1295,790,33,12539,570,504,1028,1184,1930,2606,2112,1812,572,221,59574,69206,9741,67602,4606,20618,2578,22252,700,11167,126,1992,1034,8784,316,94,477,749,1264,1996,1704,1523,478,183,69205,76586,26415,3755,36828,47460,31172,53016,35537,33107,30709,24769,10775,2398,8423,426,19164,14560,13991,12616,11716,1183,1375,569,495,350,152,74,4604,4106,2713,1714,498,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
735,0500000US18075,"Jay County, Indiana",16188,10031,10031,9491,540,0,6157,10031,(X),8288,4535,4535,4205,1595,1012,3359,2449,9339,7359,1069,46,250,165,450,20.5,9491,2132,1714,1446,1241,2958,9491,628,657,3114,137,842,348,79,201,318,1891,615,407,254,9491,7805,900,740,46,8149,535,365,1126,1056,1321,1820,901,802,121,102,44772,57482,5993,60122,2839,19533,1745,13326,484,10912,125,2206,848,5391,212,149,381,600,839,1458,820,737,116,79,58667,69326,22470,2758,24243,30813,27642,40778,30611,20791,18545,13311,8040,2246,5700,470,11596,9104,8665,7543,6969,804,1122,439,230,167,63,209,2492,2085,968,1272,407,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
736,0500000US18077,"Jefferson County, Indiana",26640,15377,15377,14454,923,0,11263,15377,(X),14089,6941,6941,6443,2086,1442,4128,3075,14198,11774,1219,53,421,224,507,24.8,14454,4421,2227,2365,1421,4020,14454,197,766,4330,248,1657,887,61,451,512,3109,1009,680,547,14454,12008,1697,607,142,12759,862,728,1407,1276,1978,2262,2011,1533,457,245,51119,64847,9587,67638,4521,18458,2725,15723,880,9951,263,1402,1345,8741,368,289,646,696,1309,1872,1572,1341,447,201,60483,74170,26060,4018,28827,36472,31471,49638,36238,30490,28254,21747,10773,2236,7131,246,18156,14124,13313,11921,11179,1080,1392,811,698,479,314,113,4032,3547,2120,1716,485,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
737,0500000US18079,"Jennings County, Indiana",21970,13834,13789,13225,564,45,8136,13789,(X),10982,6589,6589,6332,1862,1251,4095,2818,13079,10856,1504,66,173,171,309,26.1,13225,3053,2029,2672,1385,4086,13225,319,975,3597,260,1778,808,110,239,784,2569,883,406,497,13225,10919,1630,606,70,10659,493,586,1203,1225,1838,2484,1278,1176,224,152,49801,59467,8290,59342,3888,18223,2454,14892,720,10394,181,2008,1203,7126,214,256,494,532,1315,1839,1068,1062,224,122,62000,69126,23490,3533,29977,37383,30118,45906,32073,27444,24687,18444,9891,2757,6858,483,16335,12420,12021,10600,9822,1137,1421,399,187,150,73,212,3915,3322,1648,2058,593,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
738,0500000US18081,"Johnson County, Indiana",117868,80191,79759,76397,3362,432,37677,79759,(X),60801,38330,38300,36852,11699,8391,24424,19851,75940,65660,5327,288,861,477,3327,26.3,76397,30972,11497,16814,6504,10610,76397,361,5209,12468,2100,8054,3935,1252,5072,7337,17364,5786,3823,3636,76397,63564,8756,4056,21,55777,1842,1624,4467,4454,6542,11390,8633,10071,3690,3064,68712,85916,45246,87835,16150,22023,11427,19919,1832,10712,516,3201,3657,40352,896,518,1655,2723,3954,8322,7124,8902,3473,2785,82443,98157,32475,15425,37088,49507,37776,54789,42976,149631,138816,116674,40270,10815,39745,2550,89244,74217,71162,65415,62558,4548,5747,3055,2098,1580,586,957,15027,13488,9266,5450,1539,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
739,0500000US18083,"Knox County, Indiana",30348,19030,19030,18068,962,0,11318,19030,(X),15121,8876,8876,8369,2575,1849,4766,3657,17556,15209,1287,61,372,327,300,19.2,18068,4973,3769,3485,1903,3938,18068,1261,693,2803,512,1995,1031,280,687,1052,4238,1777,755,984,18068,15096,2104,854,14,14955,1121,770,1965,1684,2444,2927,1778,1333,641,292,46457,60335,11315,60994,5200,17752,2779,16385,1318,11114,183,2668,2079,9752,575,213,901,882,1430,2166,1526,1229,596,234,60120,71529,24581,5203,28651,37603,28812,42468,32500,36596,33696,24740,14259,2900,8519,262,21986,16916,16114,14306,13077,1593,1808,802,612,277,360,190,5070,4432,2386,2556,638,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
740,0500000US18085,"Kosciusko County, Indiana",61734,40893,40893,39265,1628,0,20841,40893,(X),31143,18293,18293,17630,6020,3845,11974,8375,38376,30791,4740,50,642,612,1541,19.5,39265,11320,5108,7694,3473,11670,39265,971,2129,15599,623,3424,1057,601,1437,1718,6815,2445,1833,613,39265,34614,2663,1939,49,30676,1099,932,2832,3054,4870,6776,4544,4304,1131,1134,58402,73703,24289,74058,9773,21333,5150,17690,1362,10806,519,2320,2208,21685,442,392,1459,1686,3417,4907,3626,3740,989,1027,66984,83500,28740,8991,35143,45203,32068,47917,33864,78071,69684,55917,23119,8387,20183,1970,45800,37171,35834,31538,30378,2006,4296,1337,815,487,373,522,8629,7157,4687,3164,1472,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
741,0500000US18087,"LaGrange County, Indiana",27517,17346,17333,16906,427,13,10171,17333,(X),13799,6687,6687,6397,4173,903,8194,2952,16648,9263,4250,37,596,1665,837,23.2,16906,3599,1903,2687,1874,6843,16906,638,847,8119,280,1675,430,123,317,751,1934,940,598,254,16906,14958,930,952,66,12079,534,305,1010,1074,1844,2829,1889,1638,605,351,60675,74193,10003,75424,3564,21252,1744,11908,445,9727,127,1120,687,9446,246,99,429,697,1515,2434,1745,1374,576,331,67980,81512,23626,2633,28583,43434,35375,49698,35838,38779,23591,18214,8533,15188,13355,7016,20421,14994,14641,9995,9357,889,4646,353,176,153,23,177,5427,2598,1630,1216,2829,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
742,0500000US18089,"Lake County, Indiana",385159,236444,236341,217505,18836,103,148715,236341,(X),201679,113649,113649,105133,34386,22358,75619,52730,212408,177211,16984,6164,2642,3528,5879,28.8,217505,65326,40962,49382,20238,41597,217505,852,13890,34759,5198,24054,14870,2839,10665,19036,50945,22327,10579,7491,217505,187593,22454,7203,255,185437,13936,8799,18768,18781,25366,34478,24620,25833,8656,6200,54249,70401,139314,73629,62896,19798,40157,20010,11902,10567,3245,2719,26051,122498,6886,3780,8246,9900,15775,23920,18923,21761,7722,5585,66566,81928,27660,62939,32550,44678,32695,54434,40057,483350,441725,325960,175238,41625,122512,5170,286581,218227,201395,180087,166140,18195,21308,16832,11285,6876,4891,5547,68354,59051,34881,28782,9303,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
743,0500000US18091,"LaPorte County, Indiana",89337,50972,50965,47006,3959,7,38365,50965,(X),43059,24616,24616,22808,7410,4832,14830,10735,46046,38522,3937,432,979,542,1634,22.9,47006,12557,9597,9836,4735,10281,47006,561,2920,10342,598,5527,2706,456,1662,3662,9696,4873,2435,1568,47006,40230,4659,2105,12,42904,2419,2385,4952,4677,6621,8226,5700,5142,1558,1224,51101,66992,32236,65833,16094,20275,9178,19433,2814,10741,821,2756,5873,28028,1369,830,2058,2375,4005,6070,4644,4264,1329,1084,62940,77941,25865,14876,30325,42704,29633,50432,35353,102521,93620,68462,39975,8901,25190,1310,59287,46326,42861,37762,34716,4127,5099,3465,2382,1183,1279,1083,12961,11565,6562,5983,1396,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
744,0500000US18093,"Lawrence County, Indiana",36711,21529,21510,20460,1050,19,15182,21510,(X),18807,10139,10139,9769,2966,1856,6233,4414,20273,17386,1926,8,205,113,635,23.1,20460,5651,3693,4738,2139,4239,20460,380,1220,4117,314,2596,940,189,1127,1312,4409,1456,798,1602,20460,16181,3217,1046,16,18487,1078,1165,1968,1881,2811,4048,2673,2038,492,333,52092,61922,13555,62422,7199,18808,4673,21049,877,9318,208,2900,1857,12943,429,428,988,1185,1823,3160,2264,1919,444,303,62199,71572,25590,5544,27026,36470,29498,46504,31889,44989,41202,31727,17040,3787,10538,618,26069,19548,18674,16727,15709,1455,1947,874,564,361,229,310,6521,5655,3371,3038,866,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
745,0500000US18095,"Madison County, Indiana",104561,60075,60053,56373,3680,22,44486,60053,(X),52946,29398,29398,27839,8613,5657,17258,12300,55447,46043,5300,134,1281,654,2035,26.1,56373,16602,11719,12519,4934,10599,56373,644,3426,8393,965,6363,3057,774,3139,4942,13943,5140,3139,2448,56373,47754,5801,2723,95,51422,3560,3136,6277,6068,7819,10370,5715,6130,1368,979,47436,60450,37078,61116,19116,19614,12737,19658,3776,10321,2210,2947,7349,33990,1678,1262,3022,3303,4800,7894,4711,5263,1206,851,59298,70088,24625,17432,28181,38394,29372,46085,35818,124832,113852,82560,51603,10980,29771,1372,73001,54617,51378,45296,41289,5746,6082,3239,2311,1342,1088,928,18384,15801,7952,9203,2583,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
746,0500000US18097,"Marion County, Indiana",733798,492067,491738,457060,34678,329,241731,491738,(X),386762,244839,244784,228011,78201,53805,140312,103430,450566,372055,40101,8441,8040,6884,15045,23.6,457060,159549,78082,107551,33504,78374,457060,1008,25605,48755,14228,57856,33268,8380,30147,54466,98758,45861,21066,17662,457060,392982,44823,18719,536,369033,32560,19426,43033,43339,57040,66433,39859,39929,14499,12915,46692,65991,292196,67966,93980,18728,56394,21338,20974,10291,6474,2878,53987,204538,11847,6695,17794,19984,29481,38648,27450,30428,11675,10536,59595,80375,27251,164495,32746,45806,31020,44791,38526,934476,828831,577475,338035,105645,245125,15429,579767,456729,426517,368849,337097,41911,57668,30212,20336,9986,11143,9876,123038,101228,50879,58413,21810,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
747,0500000US18099,"Marshall County, Indiana",36171,22661,22650,21365,1285,11,13510,22650,(X),18350,10455,10455,9782,3342,2131,7833,5306,20860,16529,2433,103,497,617,681,22.3,21365,5648,2820,4232,2146,6519,21365,506,1114,7186,388,2091,929,239,832,1113,4143,1418,985,421,21365,18615,1584,1135,31,17245,903,935,1815,1890,2408,3644,2395,2347,495,413,54229,67514,12949,68325,6394,19286,3132,17815,766,9790,455,2695,1507,11921,274,297,694,1157,1640,2941,2040,2043,485,350,64830,79301,25537,5324,27135,39326,30851,46446,32408,46100,40117,30388,15093,5983,12386,1817,26089,20669,19486,17087,16215,1391,2399,1183,679,424,264,504,5420,4210,2303,2409,1210,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
